,location,station_id,date,flow
6057,genesee,4231600,7/31/2011,0.484218084
6058,genesee,4231600,8/1/2011,0.512534931
6059,genesee,4231600,8/2/2011,0.61447558
6060,genesee,4231600,8/3/2011,0.532356724
6061,genesee,4231600,8/4/2011,0.416257651
6062,genesee,4231600,8/5/2011,0.322812056
6063,genesee,4231600,8/6/2011,0.252303107
6064,genesee,4231600,8/7/2011,0.227384281
6065,genesee,4231600,8/8/2011,0.189156538
6066,genesee,4231600,8/9/2011,0.166786229
6067,genesee,4231600,8/10/2011,0.157441669
6068,genesee,4231600,8/11/2011,0.265328856
6069,genesee,4231600,8/12/2011,0.682436013
6070,genesee,4231600,8/13/2011,0.526693354
6071,genesee,4231600,8/14/2011,0.413425966
6072,genesee,4231600,8/15/2011,1.730159352
6073,genesee,4231600,8/16/2011,4.24752705
6074,genesee,4231600,8/17/2011,2.860001547
6075,genesee,4231600,8/18/2011,1.370535395
6076,genesee,4231600,8/19/2011,0.767386554
6077,genesee,4231600,8/20/2011,0.489881453
6078,genesee,4231600,8/21/2011,0.396435858
6079,genesee,4231600,8/22/2011,0.280053617
6080,genesee,4231600,8/23/2011,0.207845657
6081,genesee,4231600,8/24/2011,0.274390247
6082,genesee,4231600,8/25/2011,0.356792272
6083,genesee,4231600,8/26/2011,0.334138795
6084,genesee,4231600,8/27/2011,0.319980371
6085,genesee,4231600,8/28/2011,0.478554714
6086,genesee,4231600,8/29/2011,0.308653632
6087,genesee,4231600,8/30/2011,0.302990263
6088,genesee,4231600,8/31/2011,0.24239221
6089,genesee,4231600,9/1/2011,0.201615951
6090,genesee,4231600,9/2/2011,0.173015935
6091,genesee,4231600,9/3/2011,0.137903045
6092,genesee,4231600,9/4/2011,0.159707017
6093,genesee,4231600,9/5/2011,0.279204111
6094,genesee,4231600,9/6/2011,0.220871407
6095,genesee,4231600,9/7/2011,0.200200108
6096,genesee,4231600,9/8/2011,0.365287326
6097,genesee,4231600,9/9/2011,1.160990727
6098,genesee,4231600,9/10/2011,0.942951005
6099,genesee,4231600,9/11/2011,0.889148996
6100,genesee,4231600,9/12/2011,0.560673571
6101,genesee,4231600,9/13/2011,0.447406183
6102,genesee,4231600,9/14/2011,0.37944575
6103,genesee,4231600,9/15/2011,0.906139104
6104,genesee,4231600,9/16/2011,0.634297373
6105,genesee,4231600,9/17/2011,0.424752705
6106,genesee,4231600,9/18/2011,0.305821948
6107,genesee,4231600,9/19/2011,0.288831839
6108,genesee,4231600,9/20/2011,0.543683462
6109,genesee,4231600,9/21/2011,0.923129212
6110,genesee,4231600,9/22/2011,1.614060279
6111,genesee,4231600,9/23/2011,1.577248378
6112,genesee,4231600,9/24/2011,2.888318394
6113,genesee,4231600,9/25/2011,2.440912211
6114,genesee,4231600,9/26/2011,1.956694128
6115,genesee,4231600,9/27/2011,2.446575581
6116,genesee,4231600,9/28/2011,2.593823185
6117,genesee,4231600,9/29/2011,2.118100156
6118,genesee,4231600,9/30/2011,3.369704793
6119,genesee,4231600,10/1/2011,16.5087218
6120,genesee,4231600,10/2/2011,13.87525503
6121,genesee,4231600,10/3/2011,7.702182384
6122,genesee,4231600,10/4/2011,7.07921175
6123,genesee,4231600,10/5/2011,4.587329214
6124,genesee,4231600,10/6/2011,3.228120558
6125,genesee,4231600,10/7/2011,2.254021021
6126,genesee,4231600,10/8/2011,1.65087218
6127,genesee,4231600,10/9/2011,1.248772953
6128,genesee,4231600,10/10/2011,0.976931222
6129,genesee,4231600,10/11/2011,0.812693509
6130,genesee,4231600,10/12/2011,0.790040031
6131,genesee,4231600,10/13/2011,0.863663834
6132,genesee,4231600,10/14/2011,0.826851932
6133,genesee,4231600,10/15/2011,0.733406337
6134,genesee,4231600,10/16/2011,0.747564761
6135,genesee,4231600,10/17/2011,0.826851932
6136,genesee,4231600,10/18/2011,1.064713447
6137,genesee,4231600,10/19/2011,7.588914996
6138,genesee,4231600,10/20/2011,68.52676974
6139,genesee,4231600,10/21/2011,41.62576509
6140,genesee,4231600,10/22/2011,20.10496137
6141,genesee,4231600,10/23/2011,9.91089645
6142,genesee,4231600,10/24/2011,6.22970634
6143,genesee,4231600,10/25/2011,4.587329214
6144,genesee,4231600,10/26/2011,5.068715613
6145,genesee,4231600,10/27/2011,25.4851623
6146,genesee,4231600,10/28/2011,38.22774345
6147,genesee,4231600,10/29/2011,17.58476199
6148,genesee,4231600,10/30/2011,8.891489958
6149,genesee,4231600,10/31/2011,6.399607422
6150,genesee,4231600,11/1/2011,4.728913449
6151,genesee,4231600,11/2/2011,3.652873263
6152,genesee,4231600,11/3/2011,3.001585782
6153,genesee,4231600,11/4/2011,2.523031068
6154,genesee,4231600,11/5/2011,2.16907048
6155,genesee,4231600,11/6/2011,1.868911902
6156,genesee,4231600,11/7/2011,1.653703865
6157,genesee,4231600,11/8/2011,1.523446369
6158,genesee,4231600,11/9/2011,1.616891964
6159,genesee,4231600,11/10/2011,1.461149305
6160,genesee,4231600,11/11/2011,1.299743277
6161,genesee,4231600,11/12/2011,1.217624421
6162,genesee,4231600,11/13/2011,1.115683772
6163,genesee,4231600,11/14/2011,1.523446369
6164,genesee,4231600,11/15/2011,55.78418859
6165,genesee,4231600,11/16/2011,41.34259662
6166,genesee,4231600,11/17/2011,14.41327512
6167,genesee,4231600,11/18/2011,7.673865537
6168,genesee,4231600,11/19/2011,5.040398766
6169,genesee,4231600,11/20/2011,3.794457498
6170,genesee,4231600,11/21/2011,3.058219476
6171,genesee,4231600,11/22/2011,4.105942815
6172,genesee,4231600,11/23/2011,56.91686247
6173,genesee,4231600,11/24/2011,34.26338487
6174,genesee,4231600,11/25/2011,13.90357188
6175,genesee,4231600,11/26/2011,8.21188563
6176,genesee,4231600,11/27/2011,6.824360127
6177,genesee,4231600,11/28/2011,41.34259662
6178,genesee,4231600,11/29/2011,109.3030294
6179,genesee,4231600,11/30/2011,90.6139104
6180,genesee,4231600,12/1/2011,35.67922722
6181,genesee,4231600,12/2/2011,16.67862288
6182,genesee,4231600,12/3/2011,10.30733231
6183,genesee,4231600,12/4/2011,7.730499231
6184,genesee,4231600,12/5/2011,37.37823804
6185,genesee,4231600,12/6/2011,169.0515766
6186,genesee,4231600,12/7/2011,94.01193204
6187,genesee,4231600,12/8/2011,29.44952088
6188,genesee,4231600,12/9/2011,16.73525658
6189,genesee,4231600,12/10/2011,11.97802628
6190,genesee,4231600,12/11/2011,9.06139104
6191,genesee,4231600,12/12/2011,6.682775892
6192,genesee,4231600,12/13/2011,5.465151471
6193,genesee,4231600,12/14/2011,4.955448225
6194,genesee,4231600,12/15/2011,18.49090109
6195,genesee,4231600,12/16/2011,39.92675427
6196,genesee,4231600,12/17/2011,16.48040495
6197,genesee,4231600,12/18/2011,9.684361674
6198,genesee,4231600,12/19/2011,7.730499231
6199,genesee,4231600,12/20/2011,7.64554869
6200,genesee,4231600,12/21/2011,46.15646061
6201,genesee,4231600,12/22/2011,73.05746526
6202,genesee,4231600,12/23/2011,33.9802164
6203,genesee,4231600,12/24/2011,24.18258734
6204,genesee,4231600,12/25/2011,12.79921484
6205,genesee,4231600,12/26/2011,8.891489958
6206,genesee,4231600,12/27/2011,9.202975275
6207,genesee,4231600,12/28/2011,24.35248842
6208,genesee,4231600,12/29/2011,16.62198919
6209,genesee,4231600,12/30/2011,13.76198764
6210,genesee,4231600,12/31/2011,35.39605875
6211,genesee,4231600,1/1/2012,22.25704174
6212,genesee,4231600,1/2/2012,12.40277899
6213,genesee,4231600,1/3/2012,8.976440499
6214,genesee,4231600,1/4/2012,5.125349307
6215,genesee,4231600,1/5/2012,4.728913449
6216,genesee,4231600,1/6/2012,4.53069552
6217,genesee,4231600,1/7/2012,5.861587329
6218,genesee,4231600,1/8/2012,7.107528597
6219,genesee,4231600,1/9/2012,5.040398766
6220,genesee,4231600,1/10/2012,4.162576509
6221,genesee,4231600,1/11/2012,3.766140651
6222,genesee,4231600,1/12/2012,5.889904176
6223,genesee,4231600,1/13/2012,9.457826898
6224,genesee,4231600,1/14/2012,6.059805258
6225,genesee,4231600,1/15/2012,4.587329214
6226,genesee,4231600,1/16/2012,4.927131378
6227,genesee,4231600,1/17/2012,47.85547143
6228,genesee,4231600,1/18/2012,54.36834624
6229,genesee,4231600,1/19/2012,16.65030604
6230,genesee,4231600,1/20/2012,6.371290575
6231,genesee,4231600,1/21/2012,4.870497684
6232,genesee,4231600,1/22/2012,5.040398766
6233,genesee,4231600,1/23/2012,28.316847
6234,genesee,4231600,1/24/2012,60.31488411
6235,genesee,4231600,1/25/2012,22.03050697
6236,genesee,4231600,1/26/2012,15.0645626
6237,genesee,4231600,1/27/2012,112.7010511
6238,genesee,4231600,1/28/2012,82.68519324
6239,genesee,4231600,1/29/2012,27.46734159
6240,genesee,4231600,1/30/2012,14.55485936
6241,genesee,4231600,1/31/2012,11.41168934
6242,genesee,4231600,2/1/2012,13.2522844
6243,genesee,4231600,2/2/2012,10.59050078
6244,genesee,4231600,2/3/2012,7.702182384
6245,genesee,4231600,2/4/2012,6.371290575
6246,genesee,4231600,2/5/2012,7.702182384
6247,genesee,4231600,2/6/2012,7.900400313
6248,genesee,4231600,2/7/2012,7.787132925
6249,genesee,4231600,2/8/2012,5.974854717
6250,genesee,4231600,2/9/2012,4.983765072
6251,genesee,4231600,2/10/2012,4.219210203
6252,genesee,4231600,2/11/2012,4.020992274
6253,genesee,4231600,2/12/2012,3.256437405
6254,genesee,4231600,2/13/2012,2.973268935
6255,genesee,4231600,2/14/2012,3.96435858
6256,genesee,4231600,2/15/2012,3.341387946
6257,genesee,4231600,2/16/2012,8.608321488
6258,genesee,4231600,2/17/2012,23.24813139
6259,genesee,4231600,2/18/2012,11.63822412
6260,genesee,4231600,2/19/2012,7.07921175
6261,genesee,4231600,2/20/2012,5.125349307
6262,genesee,4231600,2/21/2012,4.219210203
6263,genesee,4231600,2/22/2012,4.020992274
6264,genesee,4231600,2/23/2012,4.24752705
6265,genesee,4231600,2/24/2012,34.26338487
6266,genesee,4231600,2/25/2012,23.92773572
6267,genesee,4231600,2/26/2012,10.363966
6268,genesee,4231600,2/27/2012,7.022578056
6269,genesee,4231600,2/28/2012,5.606735706
6270,genesee,4231600,2/29/2012,22.90832922
6271,genesee,4231600,3/1/2012,47.57230296
6272,genesee,4231600,3/2/2012,18.09446523
6273,genesee,4231600,3/3/2012,26.75942042
6274,genesee,4231600,3/4/2012,18.26436632
6275,genesee,4231600,3/5/2012,10.50555024
6276,genesee,4231600,3/6/2012,9.62772798
6277,genesee,4231600,3/7/2012,15.26278053
6278,genesee,4231600,3/8/2012,9.287925816
6279,genesee,4231600,3/9/2012,7.36238022
6280,genesee,4231600,3/10/2012,7.249112832
6281,genesee,4231600,3/11/2012,5.521785165
6282,genesee,4231600,3/12/2012,5.861587329
6283,genesee,4231600,3/13/2012,20.33149615
6284,genesee,4231600,3/14/2012,18.9156538
6285,genesee,4231600,3/15/2012,11.41168934
6286,genesee,4231600,3/16/2012,22.88001238
6287,genesee,4231600,3/17/2012,28.316847
6288,genesee,4231600,3/18/2012,28.60001547
6289,genesee,4231600,3/19/2012,88.63173111
6290,genesee,4231600,3/20/2012,36.8119011
6291,genesee,4231600,3/21/2012,16.16891964
6292,genesee,4231600,3/22/2012,9.712678521
6293,genesee,4231600,3/23/2012,7.022578056
6294,genesee,4231600,3/24/2012,5.804953635
6295,genesee,4231600,3/25/2012,5.408517777
6296,genesee,4231600,3/26/2012,4.587329214
6297,genesee,4231600,3/27/2012,3.652873263
6298,genesee,4231600,3/28/2012,3.086536323
6299,genesee,4231600,3/29/2012,2.684437096
6300,genesee,4231600,3/30/2012,2.336139878
6301,genesee,4231600,3/31/2012,2.129426894
6302,genesee,4231600,4/1/2012,2.010496137
6303,genesee,4231600,4/2/2012,2.0727932
6304,genesee,4231600,4/3/2012,1.931208965
6305,genesee,4231600,4/4/2012,1.857585163
6306,genesee,4231600,4/5/2012,1.653703865
6307,genesee,4231600,4/6/2012,1.469644359
6308,genesee,4231600,4/7/2012,1.27142643
6309,genesee,4231600,4/8/2012,1.124178826
6310,genesee,4231600,4/9/2012,1.016574807
6311,genesee,4231600,4/10/2012,0.962772798
6312,genesee,4231600,4/11/2012,1.158159042
6313,genesee,4231600,4/12/2012,1.13267388
6314,genesee,4231600,4/13/2012,0.976931222
6315,genesee,4231600,4/14/2012,0.954277744
6316,genesee,4231600,4/15/2012,1.010911438
6317,genesee,4231600,4/16/2012,1.010911438
6318,genesee,4231600,4/17/2012,0.979762906
6319,genesee,4231600,4/18/2012,0.906139104
6320,genesee,4231600,4/19/2012,0.841010356
6321,genesee,4231600,4/20/2012,0.775881608
6322,genesee,4231600,4/21/2012,1.019406492
6323,genesee,4231600,4/22/2012,1.04205997
6324,genesee,4231600,4/23/2012,1.053386708
6325,genesee,4231600,4/24/2012,0.920297528
6326,genesee,4231600,4/25/2012,0.824020248
6327,genesee,4231600,4/26/2012,0.775881608
6328,genesee,4231600,4/27/2012,0.744733076
6329,genesee,4231600,4/28/2012,0.80703014
6330,genesee,4231600,4/29/2012,0.877822257
6331,genesee,4231600,4/30/2012,0.858000464
6332,genesee,4231600,5/1/2012,1.594238486
6333,genesee,4231600,5/2/2012,2.180397219
6334,genesee,4231600,5/3/2012,2.537189491
6335,genesee,4231600,5/4/2012,1.775466307
6336,genesee,4231600,5/5/2012,1.381862134
6337,genesee,4231600,5/6/2012,1.175149151
6338,genesee,4231600,5/7/2012,1.175149151
6339,genesee,4231600,5/8/2012,2.684437096
6340,genesee,4231600,5/9/2012,5.918221023
6341,genesee,4231600,5/10/2012,5.436834624
6342,genesee,4231600,5/11/2012,3.029902629
6343,genesee,4231600,5/12/2012,2.010496137
6344,genesee,4231600,5/13/2012,1.455485936
6345,genesee,4231600,5/14/2012,1.093030294
6346,genesee,4231600,5/15/2012,0.880653942
6347,genesee,4231600,5/16/2012,0.852337095
6348,genesee,4231600,5/17/2012,0.682436013
6349,genesee,4231600,5/18/2012,0.546515147
6350,genesee,4231600,5/19/2012,0.472891345
6351,genesee,4231600,5/20/2012,0.419089336
6352,genesee,4231600,5/21/2012,0.368119011
6353,genesee,4231600,5/22/2012,0.336970479
6354,genesee,4231600,5/23/2012,0.311485317
6355,genesee,4231600,5/24/2012,0.288831839
6356,genesee,4231600,5/25/2012,0.308653632
6357,genesee,4231600,5/26/2012,0.526693354
6358,genesee,4231600,5/27/2012,0.305821948
6359,genesee,4231600,5/28/2012,0.288831839
6360,genesee,4231600,5/29/2012,0.560673571
6361,genesee,4231600,5/30/2012,0.396435858
6362,genesee,4231600,5/31/2012,0.27580609
6363,genesee,4231600,6/1/2012,0.506871561
6364,genesee,4231600,6/2/2012,1.421505719
6365,genesee,4231600,6/3/2012,1.220456106
6366,genesee,4231600,6/4/2012,1.098693664
6367,genesee,4231600,6/5/2012,0.679604328
6368,genesee,4231600,6/6/2012,0.464396291
6369,genesee,4231600,6/7/2012,0.359623957
6370,genesee,4231600,6/8/2012,0.279770448
6371,genesee,4231600,6/9/2012,0.234463493
6372,genesee,4231600,6/10/2012,0.201615951
6373,genesee,4231600,6/11/2012,0.17584762
6374,genesee,4231600,6/12/2012,0.165370386
6375,genesee,4231600,6/13/2012,0.136204034
6376,genesee,4231600,6/14/2012,0.119497094
6377,genesee,4231600,6/15/2012,0.107604019
6378,genesee,4231600,6/16/2012,0.099675301
6379,genesee,4231600,6/17/2012,0.144982257
6380,genesee,4231600,6/18/2012,3.794457498
6381,genesee,4231600,6/19/2012,4.020992274
6382,genesee,4231600,6/20/2012,5.578418859
6383,genesee,4231600,6/21/2012,2.186060588
6384,genesee,4231600,6/22/2012,1.209129367
6385,genesee,4231600,6/23/2012,0.642792427
6386,genesee,4231600,6/24/2012,0.390772489
6387,genesee,4231600,6/25/2012,0.263913014
6388,genesee,4231600,6/26/2012,0.19991694
6389,genesee,4231600,6/27/2012,0.156875332
6390,genesee,4231600,6/28/2012,0.122328779
6391,genesee,4231600,6/29/2012,0.104489165
6392,genesee,4231600,6/30/2012,0.093162427
6393,genesee,4231600,7/1/2012,0.089198068
6394,genesee,4231600,7/2/2012,0.382277435
6395,genesee,4231600,7/3/2012,0.495544823
6396,genesee,4231600,7/4/2012,0.47572303
6397,genesee,4231600,7/5/2012,5.550102012
6398,genesee,4231600,7/6/2012,2.17473385
6399,genesee,4231600,7/7/2012,0.914634158
6400,genesee,4231600,7/8/2012,0.495544823
6401,genesee,4231600,7/9/2012,0.325643741
6402,genesee,4231600,7/10/2012,0.239843694
6403,genesee,4231600,7/11/2012,0.18321
6404,genesee,4231600,7/12/2012,0.14441592
6405,genesee,4231600,7/13/2012,0.117231747
6406,genesee,4231600,7/14/2012,0.101657481
6407,genesee,4231600,7/15/2012,0.09627728
6408,genesee,4231600,7/16/2012,0.095427774
6409,genesee,4231600,7/17/2012,0.089198068
6410,genesee,4231600,7/18/2012,0.084101036
6411,genesee,4231600,7/19/2012,0.148663447
6412,genesee,4231600,7/20/2012,0.334138795
6413,genesee,4231600,7/21/2012,0.220871407
6414,genesee,4231600,7/22/2012,0.145265425
6415,genesee,4231600,7/23/2012,0.104772334
6416,genesee,4231600,7/24/2012,0.081552519
6417,genesee,4231600,7/25/2012,0.06484558
6418,genesee,4231600,7/26/2012,0.061447558
6419,genesee,4231600,7/27/2012,0.076455487
6420,genesee,4231600,7/28/2012,1.027901546
6421,genesee,4231600,7/29/2012,0.455901237
6422,genesee,4231600,7/30/2012,0.187740696
6423,genesee,4231600,7/31/2012,0.123461453
6424,genesee,4231600,8/1/2012,0.101374312
6425,genesee,4231600,8/2/2012,0.086649552
6426,genesee,4231600,8/3/2012,0.073906971
6427,genesee,4231600,8/4/2012,0.064279243
6428,genesee,4231600,8/5/2012,0.086366383
6429,genesee,4231600,8/6/2012,0.101940649
6430,genesee,4231600,8/7/2012,0.082402025
6431,genesee,4231600,8/8/2012,0.06852677
6432,genesee,4231600,8/9/2012,0.075322813
6433,genesee,4231600,8/10/2012,0.294495209
6434,genesee,4231600,8/11/2012,0.223419923
6435,genesee,4231600,8/12/2012,0.182643663
6436,genesee,4231600,8/13/2012,0.143000077
6437,genesee,4231600,8/14/2012,0.433247759
6438,genesee,4231600,8/15/2012,0.453069552
6439,genesee,4231600,8/16/2012,0.280903122
6440,genesee,4231600,8/17/2012,0.178679305
6441,genesee,4231600,8/18/2012,0.155176322
6442,genesee,4231600,8/19/2012,0.130823833
6443,genesee,4231600,8/20/2012,0.113833725
6444,genesee,4231600,8/21/2012,0.150645626
6445,genesee,4231600,8/22/2012,0.164237713
6446,genesee,4231600,8/23/2012,0.118081252
6447,genesee,4231600,8/24/2012,0.131107002
6448,genesee,4231600,8/25/2012,0.153760479
6449,genesee,4231600,8/26/2012,0.108170356
6450,genesee,4231600,8/27/2012,0.314317002
6451,genesee,4231600,8/28/2012,0.453069552
6452,genesee,4231600,8/29/2012,0.342633849
6453,genesee,4231600,8/30/2012,0.182926832
6454,genesee,4231600,8/31/2012,0.12402779
6455,genesee,4231600,9/1/2012,0.095710943
6456,genesee,4231600,9/2/2012,0.747564761
6457,genesee,4231600,9/3/2012,0.246639737
6458,genesee,4231600,9/4/2012,0.23502983
6459,genesee,4231600,9/5/2012,0.174148609
6460,genesee,4231600,9/6/2012,0.139602056
6461,genesee,4231600,9/7/2012,0.116382241
6462,genesee,4231600,9/8/2012,2.545684545
6463,genesee,4231600,9/9/2012,1.299743277
6464,genesee,4231600,9/10/2012,0.809861824
6465,genesee,4231600,9/11/2012,0.676772643
6466,genesee,4231600,9/12/2012,0.407762597
6467,genesee,4231600,9/13/2012,0.314317002
6468,genesee,4231600,9/14/2012,0.277221932
6469,genesee,4231600,9/15/2012,0.245223895
6470,genesee,4231600,9/16/2012,0.195952581
6471,genesee,4231600,9/17/2012,0.164520881
6472,genesee,4231600,9/18/2012,0.52386167
6473,genesee,4231600,9/19/2012,0.484218084
6474,genesee,4231600,9/20/2012,0.308653632
6475,genesee,4231600,9/21/2012,0.222853586
6476,genesee,4231600,9/22/2012,1.362040341
6477,genesee,4231600,9/23/2012,1.860416848
6478,genesee,4231600,9/24/2012,0.934455951
6479,genesee,4231600,9/25/2012,0.804198455
6480,genesee,4231600,9/26/2012,2.084119939
6481,genesee,4231600,9/27/2012,3.992675427
6482,genesee,4231600,9/28/2012,1.446990882
6483,genesee,4231600,9/29/2012,1.308238331
6484,genesee,4231600,9/30/2012,0.89764405
6485,genesee,4231600,10/1/2012,0.716416229
6486,genesee,4231600,10/2/2012,0.642792427
6487,genesee,4231600,10/3/2012,0.869327203
6488,genesee,4231600,10/4/2012,0.750396446
6489,genesee,4231600,10/5/2012,1.614060279
6490,genesee,4231600,10/6/2012,10.81703555
6491,genesee,4231600,10/7/2012,7.560598149
6492,genesee,4231600,10/8/2012,4.389111285
6493,genesee,4231600,10/9/2012,2.341803247
6494,genesee,4231600,10/10/2012,1.546099846
6495,genesee,4231600,10/11/2012,1.144000619
6496,genesee,4231600,10/12/2012,0.809861824
6497,genesee,4231600,10/13/2012,0.611643895
6498,genesee,4231600,10/14/2012,0.605980526
6499,genesee,4231600,10/15/2012,0.634297373
6500,genesee,4231600,10/16/2012,0.651287481
6501,genesee,4231600,10/17/2012,0.484218084
6502,genesee,4231600,10/18/2012,0.37378238
6503,genesee,4231600,10/19/2012,0.317148686
6504,genesee,4231600,10/20/2012,0.402099227
6505,genesee,4231600,10/21/2012,0.436079444
6506,genesee,4231600,10/22/2012,0.424752705
6507,genesee,4231600,10/23/2012,0.37944575
6508,genesee,4231600,10/24/2012,0.351128903
6509,genesee,4231600,10/25/2012,0.322812056
6510,genesee,4231600,10/26/2012,0.583327048
6511,genesee,4231600,10/27/2012,16.33882072
6512,genesee,4231600,10/28/2012,19.93506029
6513,genesee,4231600,10/29/2012,52.38616695
6514,genesee,4231600,10/30/2012,222.287249
6515,genesee,4231600,10/31/2012,228.2337868
6516,genesee,4231600,11/1/2012,73.90697067
6517,genesee,4231600,11/2/2012,30.29902629
6518,genesee,4231600,11/3/2012,17.30159352
6519,genesee,4231600,11/4/2012,11.29842195
6520,genesee,4231600,11/5/2012,8.21188563
6521,genesee,4231600,11/6/2012,6.399607422
6522,genesee,4231600,11/7/2012,5.125349307
6523,genesee,4231600,11/8/2012,4.219210203
6524,genesee,4231600,11/9/2012,3.539605875
6525,genesee,4231600,11/10/2012,3.11485317
6526,genesee,4231600,11/11/2012,2.809031222
6527,genesee,4231600,11/12/2012,3.766140651
6528,genesee,4231600,11/13/2012,9.712678521
6529,genesee,4231600,11/14/2012,10.4205997
6530,genesee,4231600,11/15/2012,6.059805258
6531,genesee,4231600,11/16/2012,4.502378673
6532,genesee,4231600,11/17/2012,3.596239569
6533,genesee,4231600,11/18/2012,2.944952088
6534,genesee,4231600,11/19/2012,2.511704329
6535,genesee,4231600,11/20/2012,2.316318085
6536,genesee,4231600,11/21/2012,2.296496292
6537,genesee,4231600,11/22/2012,2.166238796
6538,genesee,4231600,11/23/2012,2.035981299
6539,genesee,4231600,11/24/2012,1.871743587
6540,genesee,4231600,11/25/2012,1.741486091
6541,genesee,4231600,11/26/2012,1.60839691
6542,genesee,4231600,11/27/2012,1.461149305
6543,genesee,4231600,11/28/2012,1.328060124
6544,genesee,4231600,11/29/2012,1.217624421
6545,genesee,4231600,11/30/2012,1.149663988
6546,genesee,4231600,12/1/2012,1.078871871
6547,genesee,4231600,12/2/2012,1.251604637
6548,genesee,4231600,12/3/2012,1.333723494
6549,genesee,4231600,12/4/2012,1.503624576
6550,genesee,4231600,12/5/2012,3.454655334
6551,genesee,4231600,12/6/2012,5.068715613
6552,genesee,4231600,12/7/2012,4.332477591
6553,genesee,4231600,12/8/2012,4.898814531
6554,genesee,4231600,12/9/2012,8.353469865
6555,genesee,4231600,12/10/2012,12.79921484
6556,genesee,4231600,12/11/2012,20.75624885
6557,genesee,4231600,12/12/2012,9.91089645
6558,genesee,4231600,12/13/2012,6.399607422
6559,genesee,4231600,12/14/2012,4.842180837
6560,genesee,4231600,12/15/2012,4.077625968
6561,genesee,4231600,12/16/2012,3.624556416
6562,genesee,4231600,12/17/2012,3.39802164
6563,genesee,4231600,12/18/2012,9.089707887
6564,genesee,4231600,12/19/2012,12.68594746
6565,genesee,4231600,12/20/2012,11.75149151
6566,genesee,4231600,12/21/2012,39.92675427
6567,genesee,4231600,12/22/2012,25.03209275
6568,genesee,4231600,12/23/2012,13.05406647
6569,genesee,4231600,12/24/2012,8.834856264
6570,genesee,4231600,12/25/2012,6.994261209
6571,genesee,4231600,12/26/2012,6.088122105
6572,genesee,4231600,12/27/2012,5.776636788
6573,genesee,4231600,12/28/2012,5.210299848
6574,genesee,4231600,12/29/2012,5.09703246
6575,genesee,4231600,12/30/2012,4.983765072
6576,genesee,4231600,12/31/2012,5.09703246
6577,genesee,4231600,1/1/2013,4.983765072
6578,genesee,4231600,1/2/2013,4.842180837
6579,genesee,4231600,1/3/2013,4.728913449
6580,genesee,4231600,1/4/2013,4.587329214
6581,genesee,4231600,1/5/2013,4.502378673
6582,genesee,4231600,1/6/2013,4.304160744
6583,genesee,4231600,1/7/2013,4.162576509
6584,genesee,4231600,1/8/2013,3.96435858
6585,genesee,4231600,1/9/2013,6.456241116
6586,genesee,4231600,1/10/2013,22.03050697
6587,genesee,4231600,1/11/2013,37.94457498
6588,genesee,4231600,1/12/2013,64.27924269
6589,genesee,4231600,1/13/2013,44.74061826
6590,genesee,4231600,1/14/2013,45.87329214
6591,genesee,4231600,1/15/2013,25.85328131
6592,genesee,4231600,1/16/2013,13.30891809
6593,genesee,4231600,1/17/2013,9.372876357
6594,genesee,4231600,1/18/2013,7.192479138
6595,genesee,4231600,1/19/2013,5.720003094
6596,genesee,4231600,1/20/2013,4.927131378
6597,genesee,4231600,1/21/2013,3.539605875
6598,genesee,4231600,1/22/2013,2.582496446
6599,genesee,4231600,1/23/2013,2.350298301
6600,genesee,4231600,1/24/2013,2.200219012
6601,genesee,4231600,1/25/2013,2.058634777
6602,genesee,4231600,1/26/2013,2.013327822
6603,genesee,4231600,1/27/2013,1.88590201
6604,genesee,4231600,1/28/2013,2.45790232
6605,genesee,4231600,1/29/2013,5.351884083
6606,genesee,4231600,1/30/2013,13.47881917
6607,genesee,4231600,1/31/2013,30.58219476
6608,genesee,4231600,2/1/2013,12.62931376
6609,genesee,4231600,2/2/2013,5.918221023
6610,genesee,4231600,2/3/2013,4.474061826
6611,genesee,4231600,2/4/2013,3.709506957
6612,genesee,4231600,2/5/2013,3.228120558
6613,genesee,4231600,2/6/2013,3.001585782
6614,genesee,4231600,2/7/2013,2.656120249
6615,genesee,4231600,2/8/2013,3.39802164
6616,genesee,4231600,2/9/2013,4.81386399
6617,genesee,4231600,2/10/2013,4.020992274
6618,genesee,4231600,2/11/2013,6.654459045
6619,genesee,4231600,2/12/2013,12.770898
6620,genesee,4231600,2/13/2013,7.249112832
6621,genesee,4231600,2/14/2013,5.153666154
6622,genesee,4231600,2/15/2013,4.24752705
6623,genesee,4231600,2/16/2013,3.39802164
6624,genesee,4231600,2/17/2013,2.707090573
6625,genesee,4231600,2/18/2013,1.98217929
6626,genesee,4231600,2/19/2013,6.965944362
6627,genesee,4231600,2/20/2013,4.389111285
6628,genesee,4231600,2/21/2013,3.766140651
6629,genesee,4231600,2/22/2013,3.228120558
6630,genesee,4231600,2/23/2013,3.199803711
6631,genesee,4231600,2/24/2013,2.780714375
6632,genesee,4231600,2/25/2013,2.45790232
6633,genesee,4231600,2/26/2013,4.672279755
6634,genesee,4231600,2/27/2013,56.633694
6635,genesee,4231600,2/28/2013,47.57230296
6636,genesee,4231600,3/1/2013,24.86219167
6637,genesee,4231600,3/2/2013,13.76198764
6638,genesee,4231600,3/3/2013,9.372876357
6639,genesee,4231600,3/4/2013,6.79604328
